Code,Drug Name,Pack Size,Strength Measure,Name,Reimbursement Price,Non Proprietary Name,Ref Price,Dental,Reference Priced,INN
68534,Tipol Max Suppos. 1000 mg. 10 (A),10,1000MG,TIPOL MAX,9.9,,0.0,N,N,PARACETAMOL
69369,Vesitirim (iMED Healthcare Ltd.) Film Coated Tabs. 10 mg. 30 (A),30,10MG,VESITIRIM (IMED HEALTHCARE LTD),21.81,,12.96,N,Y,SOLIFENACIN
81191,Ketocal 4:1 Liquid 200 ml. Pack 1 (A),1,,KETOCAL 4:1 LIQUID 200 ML.,5.09,,0.0,N,N,CLINICAL NUTRITIONAL PRODUCTS - KETO
64415,Telmisartan (Accord Healthcare Ltd.) Tabs. 40 mg. 28 (A),28,40MG,TELMISARTAN (ACCORD HEALTHCARE LTD.),3.02,,3.0184,N,Y,TELMISARTAN
15943,Epipen Soln. for Inj. in Pre-filled Pen 300 mcg. 1 (A),1,300 MCG,EPIPEN SOLN. FOR INJ. IN ,48.6,,0.0,N,N,EPINEPHRINE
37690,Ultibro Breezhaler Inhalation Pdr. 85 mcg. + 43 mcg. Hard Caps. 30 plus 1 Inhaler Complete Pack 1 (A),1,85+43MCG,ULTIBRO BREEZHALER INHALATION PDR. HARD CAPS PLUS 1 INHALER,41.1,,0.0,N,N,INDACATEROL AND GLYCOPYRRONIUM BROMIDE
15951,Epipen Soln. for Inj. in Pre-filled Pen 300 mcg. 2 (A),2,300MCG,EPIPEN SOLN. FOR INJ. IN,97.2,,0.0,N,N,EPINEPHRINE
23450,Mometasone (Rowex) Nasal Spray Susp. 50 mcg. 140 Dose (18 G.) Pack 1 (A),1,50MCG,MOMETASONE (ROWEX) NASAL SPRAY SUSP,4.0,,0.0,N,N,MOMETASONE
15610,Co-Amoxiclav (Brown & Burk) Film Coated Tabs. 250 mg./125 mg. 21 (A),21,250/125MG,CO-AMOXICLAV (BROWN & BURK),2.99,,2.9904,Y,Y,AMOXICILLIN AND ENZYME INHIBITOR
15672,Co-Amoxiclav (Brown & Burk) Film Coated Tabs. 500 mg./125 mg. 21 (A),21,500/125MG,CO-AMOXICLAV (BROWN & BURK),3.78,,3.7905,Y,Y,AMOXICILLIN AND ENZYME INHIBITOR
90132,Co-Amoxiclav (Brown & Burk) Sugar Free Pdr. for Oral Susp. 400 mg./57 mg./5 ml. 30 ml. (B),30,400/57MG/5ML,CO-AMOXICLAV (BROWN & BURK) SUGAR FREE PDR. FOR,1.52,,1.527,N,Y,AMOXICILLIN AND ENZYME INHIBITOR
90258,Co-Amoxiclav (Brown & Burk) Sugar Free Pdr. for Oral Susp. 400 mg./57 mg./5 ml. 70 ml. (B),70,400/57MG/5ML,CO-AMOXICLAV (BROWN & BURK) SUGAR FREE PDR. FOR,3.56,,3.563,N,Y,AMOXICILLIN AND ENZYME INHIBITOR
38247,Simvastatin TEVA Film Coated Tabs. 20 mg. 28 (A),28,20MG,SIMVASTATIN TEVA,2.52,,2.52,N,Y,SIMVASTATIN
40288,Tolura Tabs. 80 mg. 28 (A),28,80MG,TOLURA,3.93,,3.9284,N,Y,TELMISARTAN
88011,Giotrif Film Coated Tabs. 20 mg. 28 (A),28,20MG,GIOTRIF,0.0,,0.0,N,N,AFATINIB
88182,Jakavi Tabs. 15 mg. 56 (A),56,15MG,JAKAVI,0.0,,0.0,N,N,RUXOLITINIB
18132,Actelsar HCT Tabs. 40 mg./12.5 mg. 28 (A),28,40/12.5MG,ACTELSAR HCT,5.6,,5.6,N,Y,TELMISARTAN AND DIURETICS
18765,Actelsar HCT Tabs. 80 mg./12.5 mg. 28 (A),28,80/12.5MG,ACTELSAR HCT,5.88,,5.88,N,Y,TELMISARTAN AND DIURETICS
18943,Actelsar HCT Tabs. 80 mg./25 mg. 28 (A),28,80/25MG,ACTELSAR HCT ,5.88,,5.88,N,Y,TELMISARTAN AND DIURETICS
19324,Bisoprolol (KRKA Pharma) Film Coated Tabs. 2.5 mg. 28 (A),28,2.5MG,BISOPROLOL (KRKA PHARMA),1.4,,1.4,N,Y,BISOPROLOL
35837,Oprymea Prolonged Release Tabs. 0.52 mg. 30 (A),30,0.52MG,OPRYMEA PROLONGED RELEASE,26.04,,0.0,N,N,PRAMIPEXOLE
35858,Oprymea Prolonged Release Tabs. 2.1 mg. 30 (A),30,2.1MG,OPRYMEA PROLONGED RELEASE,75.52,,0.0,N,N,PRAMIPEXOLE
38256,Simvastatin TEVA Film Coated Tabs. 40 mg. 28 (A),28,40MG,SIMVASTATIN TEVA,3.08,,3.08,N,Y,SIMVASTATIN
88037,Giotrif Film Coated Tabs. 40 mg. 28 (A),28,40MG,GIOTRIF,0.0,,0.0,N,N,AFATINIB
88170,Jakavi Tabs. 5 mg. 56 (A),56,5MG,JAKAVI,0.0,,0.0,N,N,RUXOLITINIB
88289,Jakavi Tabs. 20 mg. 56 (A),56,20MG,JAKAVI,0.0,,0.0,N,N,RUXOLITINIB
18039,Blugral Film Coated Tabs. 25 mg. 4 (A),4,25MG,BLUGRAL,1.33,,1.33,N,Y,SILDENAFIL
18147,Blugral Film Coated Tabs. 50 mg. 4 (A),4,50MG,BLUGRAL ,1.41,,1.41,N,Y,SILDENAFIL
18243,Blugral Film Coated Tabs. 100 mg. 4 (A),4,100MG,BLUGRAL ,1.51,,1.51,N,Y,SILDENAFIL
19630,Ifirmacombi Film Coated Tabs. 150 mg./12.5 mg. 28 (A),28,150/12.5MG,IFIRMACOMBI,6.23,,0.0,N,N,IRBESARTAN AND DIURETICS
19671,Ifirmacombi Film Coated Tabs. 300 mg./12.5 mg. 28 (A),28,300/12.5MG,IFIRMACOMBI,8.65,,0.0,N,N,IRBESARTAN AND DIURETICS
19723,Ifirmacombi Film Coated Tabs. 300 mg./25 mg. 28 (A),28,300/25MG,IFIRMACOMBI,8.56,,0.0,N,N,IRBESARTAN AND DIURETICS
23456,Losartan/Hydrochlorothiazide (KRKA Pharma) Film Coated Tabs. 50 mg./12.5 mg. 28 (A),28,50/12.5MG,LOSARTAN/HYDROCHLOROTHIAZIDE (KRKA PHARMA),2.8,,2.8,N,Y,LOSARTAN AND DIURETICS
23710,Losartan/Hydrochlorothiazide (KRKA Pharma) Film Coated Tabs. 100 mg./12.5 mg. 28 (A),28,100/12.5MG,LOSARTAN/HYDROCHLOROTHIAZIDE (KRKA PHARMA),4.2,,4.2,N,Y,LOSARTAN AND DIURETICS
23842,Losartan/Hydrochlorothiazide (KRKA Pharma) Film Coated Tabs. 100 mg./25 mg. 28 (A),28,100/25MG,LOSARTAN/HYDROCHLOROTHIAZIDE (KRKA PHARMA),3.02,,3.0212,N,Y,LOSARTAN AND DIURETICS
30852,Memantine (Clonmel) Film Coated Tabs. 10 mg. 28 (A),28,10MG,MEMANTINE (CLONMEL),6.72,,6.72,N,Y,MEMANTINE
31123,Memantine (Clonmel) Film Coated Tabs. 10 mg. 56 (A),56,10MG,MEMANTINE (CLONMEL),13.44,,13.44,N,Y,MEMANTINE
35820,Oprymea Prolonged Release Tabs. 0.26 mg. 30 (A),30,0.26MG,OPRYMEA PROLONGED RELEASE,11.61,,0.0,N,N,PRAMIPEXOLE
35849,Oprymea Prolonged Release Tabs. 1.05 mg. 30 (A),30,1.05MG,OPRYMEA PROLONGED RELEASE,42.8,,0.0,N,N,PRAMIPEXOLE
38230,Simvastatin TEVA Film Coated Tabs. 10 mg. 28 (A),28,10MG,SIMVASTATIN TEVA,1.96,,1.96,N,Y,SIMVASTATIN
88331,Simponi Soln. for Inj. in Pre-filled Pen 100 mg./ml. 1 ml. 1 (A),1,100MG/ML,SIMPONI SOLN FOR INJ IN,0.0,,0.0,N,N,GOLIMUMAB
40271,Tolura Tabs. 40 mg. 28 (A),28,40MG,TOLURA,3.02,,3.0184,N,Y,TELMISARTAN
88028,Giotrif Film Coated Tabs. 30 mg. 28 (A),28,30MG,GIOTRIF,0.0,,0.0,N,N,AFATINIB
19465,Bisoprolol (KRKA Pharma) Film Coated Tabs. 5 mg. 28 (A),28,5MG,BISOPROLOL (KRKA PHARMA),1.4,,1.4,N,Y,BISOPROLOL
19530,Bisoprolol (KRKA Pharma) Film Coated Tabs. 10 mg. 28 (A),28,10MG,BISOPROLOL (KRKA PHARMA),2.24,,2.24,N,Y,BISOPROLOL
41536,HYLO-TEAR Preservative Free Eye Drops 0.1% 7.5 ml. Pack 1 (A),1,0.1%,HYLO-TEAR PRESERVATIVE FREE 0.1%,6.16,,0.0,N,N,SODIUM HYALURONATE
41780,HYLO-FORTE Preservative Free Eye Drops 0.2% 7.5 ml. Pack 1 (A),1,0.2%,HYLO-FORTE PRESERVATIVE FREE,6.72,,0.0,N,N,SODIUM HYALURONATE
61075,Tolucombi Tabs. 40 mg./12.5 mg. 28 (A),28,40/12.5MG,TOLUCOMBI ,5.6,,5.6,N,Y,TELMISARTAN AND DIURETICS
61132,Tolucombi Tabs. 80 mg./12.5 mg. 28 (A),28,80/12.5MG,TOLUCOMBI ,5.88,,5.88,N,Y,TELMISARTAN AND DIURETICS
61453,Tolucombi Tabs. 80 mg./25 mg. 28 (A),28,80/25MG,TOLUCOMBI ,5.88,,5.88,N,Y,TELMISARTAN AND DIURETICS
71020,HYLO Night Preservative Free Eye Oint. 5 G.  (B),5,,HYLO NIGHT PRESERVATIVE FREE,2.91,,0.0,N,N,RETINOL
88109,Esmya Tabs. 5 mg. 28 (A),28,5MG,ESMYA,0.0,,0.0,N,N,ULIPRISTAL
18954,Forxiga Film Coated Tabs. 10 mg. 28 (A),28,10MG,FORXIGA,38.94,,0.0,N,N,DAPAGLIFLOZIN
19732,Relvar Ellipta Inhalation Pdr. Pre-Dispensed 92 mcg./22 mcg. 30 Dose Pack 1 (A),1,92/22MCG,RELVAR ELLIPTA PRE-DISPENSED,30.45,,0.0,N,N,VILANTEROL AND FLUTICASONE FUROATE
19758,Relvar Ellipta Inhalation Pdr. Pre-Dispensed 184 mcg./22 mcg. 30 Dose Pack 1 (A),1,184/22MCG,RELVAR ELLIPTA PRE-DISPENSED,34.38,,0.0,N,N,VILANTEROL AND FLUTICASONE FUROATE
18836,Eklira Genuair Inhalation Powder 322 mcg. 60 Dose Pack 1 (A),1,322MCG,EKLIRA GENUAIR INHALATION,32.5,,0.0,N,N,ACLIDINIUM BROMIDE
18921,Forxiga Film Coated Tabs. 5 mg. 28 (A),28,5MG,FORXIGA,39.91,,0.0,N,N,DAPAGLIFLOZIN
88038,Opsumit Film Coated Tabs. 10 mg. 30 (A),30,10MG,OPSUMIT,0.0,,0.0,N,N,MACITENTAN
81605,HCU Anamix Junior LQ 125 ml. Bottles 36 (A),36,125ML,HCU ANAMIX JUNIOR LQ,333.83,,0.0,N,N,INBORN ERRORS OF METABOLISM - HCU
81656,HCU Lophlex LQ 125 ml. Foil Pouch 30 (A),30,125ML,HCU LOPHLEX LQ,517.48,,0.0,N,N,INBORN ERRORS OF METABOLISM - HCU
81851,MSUD Lophlex LQ 125 ml. Foil Pouch 30 (A),30,125ML,MSUD LOPHLEX LQ,517.48,,0.0,N,N,INBORN ERRORS OF METABOLISM - MSUD
81873,PKU Lophlex Sensation 20 109 G. Pots 36 (A),36,109G,PKU LOPHLEX SENSATION 20,382.47,,0.0,N,N,INBORN ERRORS OF METABOLISM - PKU
81892,TYR LOPHLEX LQ 125 ML. FOIL POUCH 30 (A),30,125MG,TYR LOPHLEX LQ ,517.48,,0.0,N,N,INBORN ERRORS OF METABOLISM - TYR
15460,Ganfort Eye Drops Soln. 300 mcg./ml. + 5 mg./ml. 0.4 ml. Single Dose Container 30 (A),30,300 + 5MCG+MG/ML,GANFORT SINGLE DOSE CONTAINER,18.28,,0.0,N,N,"TIMOLOL, COMBINATIONS"
16081,Ketovite Liquid 150 ml. (B),150,,KETOVITE ,22.53,,0.0,N,N,"VITAMINS, OTHER COMBINATIONS"
18245,Palexia Oral Soln. 20 mg./ml. 200 ml. (B),200,20MG/ML,PALEXIA ,45.36,,0.0,N,N,TAPENTADOL
19742,Sertraline (Bluefish) Film Coated Tabs. 50 mg. 28 (A),28,50MG,SERTRALINE (BLUEFISH),3.08,,3.08,N,Y,SERTRALINE
19864,Sertraline (Bluefish) Film Coated Tabs. 100 mg. 28 (A),28,100MG,SERTRALINE (BLUEFISH),4.48,,4.48,N,Y,SERTRALINE
13114,Esciprex Film Coated Tabs. 5 mg. 28 (A),28,5MG,ESCIPREX ,2.72,,2.7188,N,Y,ESCITALOPRAM
13116,Esciprex Film Coated Tabs. 10 mg. 28 (A),28,10MG,ESCIPREX ,3.02,,3.0212,N,Y,ESCITALOPRAM
13120,Esciprex Film Coated Tabs. 15 mg. 28 (A),28,15MG,ESCIPREX ,3.93,,3.9312,N,Y,ESCITALOPRAM
13121,Esciprex Film Coated Tabs. 20 mg. 28 (A),28,20MG,ESCIPREX ,5.44,,5.4404,N,Y,ESCITALOPRAM
13122,Escitalpro Film Coated Tabs. 5 mg. 28 (A),28,5MG,ESCITALPRO,2.72,,2.7188,N,Y,ESCITALOPRAM
13124,Escitalpro Film Coated Tabs. 10 mg. 28 (A),28,10MG,ESCITALPRO ,3.02,,3.0212,N,Y,ESCITALOPRAM
13125,Escitalpro Film Coated Tabs. 15 mg. 28 (A),28,15MG,ESCITALPRO,3.93,,3.9312,N,Y,ESCITALOPRAM
13128,Escitalpro Film Coated Tabs. 20 mg. 28 (A),28,20MG,ESCITALPRO ,5.44,,5.4404,N,Y,ESCITALOPRAM
13131,Escitalopram (Accord Healthcare Ltd.) Film Coated Tabs. 15 mg. 28 (A),28,15MG,ESCITALOPRAM (ACCORD HEALTHCARE LTD.) ,3.93,,3.9312,N,Y,ESCITALOPRAM
13134,Escitalopram (Cipla Europe Ltd.) Film Coated Tabs. 5 mg. 28 (A),28,5MG,ESCITALOPRAM (CIPLA EUROPE LTD.),2.72,,2.7188,N,Y,ESCITALOPRAM
13135,Escitalopram (Cipla Europe Ltd.) Film Coated Tabs. 10 mg. 28 (A),28,10MG,ESCITALOPRAM (CIPLA EUROPE LTD.) ,3.02,,3.0212,N,Y,ESCITALOPRAM
53445,Monopost Unidose Eye Drops Soln. 50 mcg./ml. 0.2 ml. Single Dose Container 30 (A),30,50MCG/ML,MONOPOST UNIDOSE EYE DROPS SINGLE DOSE CONTAINER,9.97,,0.0,N,N,LATANOPROST
45120,Montelukast (Niche Generics) Chewable Tabs. 4 mg. 28 (A),28,4MG,MONTELUKAST (NICHE GENERICS),5.04,,5.04,N,Y,MONTELUKAST
45121,Montelukast (Niche Generics) Chewable Tabs. 5 mg. 28 (A),28,5MG,MONTELUKAST (NICHE GENERICS),5.32,,5.32,N,Y,MONTELUKAST
32334,Oxybutynin Hydrochloride (Accord Healthcare Ltd.) Tabs. 5 mg. 84 (A),84,5MG,OXYBUTYNIN HYDROCHLORIDE (ACCORD HEALTHCARE LTD),7.79,,0.0,N,N,OXYBUTYNIN
45168,Quetex XR Prolonged Release Tabs. 200 mg. 60 (A),60,200MG,QUETEX XR PROLONGED RELEASE,23.98,,23.982,N,Y,QUETIAPINE
45169,Quetex XR Prolonged Release Tabs. 300 mg. 60 (A),60,300MG,QUETEX XR PROLONGED RELEASE,30.46,,30.462,N,Y,QUETIAPINE
88132,Cayston Pdr. & Solv. for Nebuliser Soln. 75 mg. 84 (A),84,75MG,CAYSTON PDR. & SOLV. FOR NEBULISER,0.0,,0.0,N,N,AZTREONAM
17534,Kalcipos-D Forte Film Coated Tabs. 500 mg./800 iu 30 (A),30,500/800MG/IU,KALCIPOS-D FORTE,3.64,,0.0,N,N,CALCIUM CARBONATE AND COLECALCIFEROL
66208,Famvir Film Coated Tabs. 500 mg. 21 (A),21,500MG,FAMVIR,86.1,,0.0,N,N,FAMCICLOVIR
33301,"Flutiform Metered Dose Pressurised Inhal. Susp. 50 mcg./5 mcg. per actuation, 120 Doses 1 (A)",1,50/5MCG,FLUTIFORM METERED DOSE PRESSURISED INHAL.,23.77,,0.0,N,N,FORMOTEROL AND FLUTICASONE
45130,Montelukast Paed. (Accord Healthcare Ltd.) Chewable Tabs. 4 mg. 28 (A),28,4MG,MONTELUKAST PAED (ACCORD HEALTHCARE LTD.),5.04,,5.04,N,Y,MONTELUKAST
45415,Tyvense Hard Caps. 30 mg. 28 (A),28,30MG,TYVENSE,69.85,,0.0,N,N,LISDEXAMFETAMINE
31102,Lycimor Hard Caps. 300 mg. 28 (A),28,300MG,LYCIMOR,4.26,,0.0,N,N,LYMECYCLINE
33580,Vizarsin Film Coated Tabs. 25 mg. 4 (A),4,25MG,VIZARSIN ,1.33,,1.33,N,Y,SILDENAFIL
60564,Pravastatin Sodium (Actavis) Tabs. 10 mg. 28 (A),28,10MG,PRAVASTATIN SODIUM (ACTAVIS),2.8,,2.8,N,Y,PRAVASTATIN
33581,Vizarsin Film Coated Tabs. 50 mg. 4 (A),4,50MG,VIZARSIN ,1.41,,1.41,N,Y,SILDENAFIL
36406,Propafenone Hydrochloride (Accord Healthcare Ltd.) Film Coated Tabs. 150 mg. 90 (A),90,150MG,PROPAFENONE HYDROCHLORIDE (ACCORD HEALTHCARE LTD.),4.37,,0.0,N,N,PROPAFENONE
36407,Propafenone Hydrochloride (Accord Healthcare Ltd.) Film Coated 300 mg. 60 (A),60,300MG,PROPAFENONE HYDROCHLORIDE (ACCORD HEALTHCARE LTD.),6.26,,0.0,N,N,PROPAFENONE
33582,Vizarsin Film Coated Tabs. 100 mg. 4 (A),4,100MG,VIZARSIN ,1.51,,1.51,N,Y,SILDENAFIL
33592,Vizarsin Orodispersible Tabs. 25 mg. 4 (A),4,25MG,VIZARSIN ORODISPERISIBLE,1.33,,0.0,N,N,SILDENAFIL
35715,Deslor Film Coated Tabs. 5 mg. 30 (A),30,5MG,DESLOR,4.47,,0.0,N,N,DESLORATADINE
46902,Diacronal MR Modified Release Tabs. 30 mg. 60 (A),60,30MG,DIACRONAL MR MODIFIED RELEASE,3.52,,3.516,N,Y,GLICLAZIDE
33534,Sildenafil (Clonmel) Film Coated Tabs. 25 mg. 4 (A),4,25MG,SILDENAFIL (CLONMEL) ,1.33,,1.33,N,Y,SILDENAFIL
46903,Diacronal MR Modified Release Tabs. 60 mg. 30 (A),30,60MG,DIACRONAL MR MODIFIED RELEASE,3.65,,3.648,N,Y,GLICLAZIDE
33516,Sildenafil (Accord Healthcare Ltd.) Film Coated Tabs. 50 mg. 4 (A),4,50MG,SILDENAFIL (ACCORD HEALTHCARE LTD) ,1.41,,1.41,N,Y,SILDENAFIL
33517,Sildenafil (Accord Healthcare Ltd.) Film Coated Tabs. 100 mg. 4 (A),4,100MG,SILDENAFIL (ACCORD HEALTHCARE LTD) ,1.51,,1.51,N,Y,SILDENAFIL
48545,Ursofalk Film Coated Tabs. 500 mg. 100 (A),100,500MG,URSOFALK,55.03,,0.0,N,N,URSODEOXYCHOLIC ACID
45158,Montelukast TEVA Chewable Tabs. 5 mg. 28 (A),28,5MG,MONTELUKAST TEVA,5.32,,5.32,N,Y,MONTELUKAST
45159,Montelukast TEVA Film Coated Tabs. 10 mg. 28 (A),28,10MG,MONTELUKAST TEVA,5.88,,5.88,N,Y,MONTELUKAST
45160,Montelukast TEVA Grans. 4 mg. Sachets 28 (A),28,4MG,MONTELUKAST TEVA GRANS,12.32,,12.32,N,Y,MONTELUKAST
32333,Oxybutynin Hydrochloride (Accord Healthcare Ltd.) Tabs. 2.5 mg. 84 (A),84,2.5MG,OXYBUTYNIN HYDROCHLORIDE (ACCORD HEALTHCARE LTD.),4.01,,0.0,N,N,OXYBUTYNIN
88252,Dificlir Film Coated Tabs. 200 mg. 20 (A),20,200MG,DIFICLIR,0.0,,0.0,N,N,FIDAXOMICIN
18354,"Dymista Nasal Spray Susp. 137 mcg./50 mcg. per actuation, 23 G. Bottle 1 (A)",1,137/50MCG,DYMISTA NASAL SPRAY,16.18,,7.39,N,Y,"FLUTICASONE, COMBINATIONS"
19427,Nortem Tabs. 20 mg. 28 (A),28,20MG,NORTEM,3.08,,0.0,Y,N,TEMAZEPAM
33505,Sidena Tabs. 50 mg. 4 (A),4,50MG,SIDENA,1.41,,1.41,N,Y,SILDENAFIL
42020,Atorvastatin (Pinewood Healthcare) Film Coated Tabs. 10 mg. 28 (A),28,10MG,ATORVASTATIN (PINEWOOD HEALTHCARE),1.81,,1.8116,N,Y,ATORVASTATIN
42021,Atorvastatin (Pinewood Healthcare) Film Coated Tabs. 20 mg. 28 (A),28,20MG,ATORVASTATIN (PINEWOOD HEALTHCARE),3.02,,3.0212,N,Y,ATORVASTATIN
42022,Atorvastatin (Pinewood Healthcare) Film Coated Tabs. 40 mg. 28 (A),28,40MG,ATORVASTATIN (PINEWOOD HEALTHCARE),3.63,,3.6316,N,Y,ATORVASTATIN
42023,Atorvastatin (Pinewood Healthcare) Film Coated Tabs. 80 mg. 28 (A),28,80MG,ATORVASTATIN (PINEWOOD HEALTHCARE),6.35,,6.3504,N,Y,ATORVASTATIN
65123,Clopidogrel (Actavis) Film Coated Tabs. 75 mg. 100 (A),100,75MG,CLOPIDOGREL (ACTAVIS),14.0,,14.0,N,Y,CLOPIDOGREL
35803,Deslor Oral Soln. 0.5 mg./ml. 100 ml. (B),100,0.5MG/ML,DESLOR,3.23,,0.0,N,N,DESLORATADINE
15082,Amlodipine (KRKA Pharma) Tabs. 5 mg. 28 (A),28,5MG,AMLODIPINE (KRKA PHARMA),1.51,,1.512,N,Y,AMLODIPINE
15093,Amlodipine (KRKA Pharma) Tabs. 10 mg. 28 (A),28,10MG,AMLODIPINE (KRKA PHARMA),2.12,,2.1168,N,Y,AMLODIPINE
16198,Azithromycin Teva Film Coated Tabs. 250 mg. 6 (A),6,250MG,AZITHROMYCIN TEVA,6.97,,0.0,N,N,AZITHROMYCIN
18895,Metophage Film Coated Tabs. 850 mg. 60 (A),60,850MG,METOPHAGE,2.26,,2.262,N,Y,METFORMIN
73713,Diovan (P.C.O. Mfg.) Film Coated Tabs. 160 mg. 28 (A),28,160MG,DIOVAN (P.C.O. MFG.) ,12.07,,4.2,N,Y,VALSARTAN
86308,Microdot+ Blood Glucose Test Strips 50 (A),50,,MICRODOT+ BLOOD GLUCOSE,12.5,,0.0,N,N,BLOOD GLUCOSE TEST STRIPS
85377,"Microdot Droplet Insulin Pen Needles 32 G., 4 mm. 100 (A)",100,,"MICRODOT DROPLET INSULIN PEN 32 G., 4 MM",8.0,,0.0,N,N,DISPOSABLE INSULIN NEEDLE
85378,"Microdot Droplet Insulin Pen Needles; 31 G., 6 mm. 100 (A)",100,,"MICRODOT DROPLET INSULIN PEN 31 G., 6 MM",8.0,,0.0,N,N,DISPOSABLE INSULIN NEEDLE
85379,"Microdot Droplet Insulin Pen Needles; 31 G., 8 mm. 100 (A)",100,,"MICRODOT DROPLET INSULIN PEN 31 G., 8 MM",8.0,,0.0,N,N,DISPOSABLE INSULIN NEEDLE
86315,"Microdot Lancets, 30 G. 100 (A)",100,,MICRODOT 30 G,3.6,,0.0,N,N,LANCETS
13113,Azyter Eye Drops Soln. 15 mg./G. Single Dose Container 6 (A),6,15MG/G,AZYTER SINGLE DOSE CONTAINER,6.06,,0.0,N,N,AZITHROMYCIN
18735,Co-Diovan (P.C.O. Mfg.) Film Coated Tabs. 320 mg./25 mg. 28 (A),28,320/25MG,CO-DIOVAN (P.C.O. MFG.),21.97,,14.84,N,Y,VALSARTAN AND DIURETICS
53612,Avamys (Lexon Ireland) Nasal Spray Susp. 27.5 mcg. 120 Dose Pack 1 (A),1,27.5MCG,AVAMYS (LEXON IRELAND) NASAL SPRAY,4.14,,0.0,N,N,FLUTICASONE FUROATE
73712,Diovan (P.C.O. Mfg.) Film Coated Tabs. 80 mg. 28 (A),28,80MG,DIOVAN (P.C.O. MFG.) ,9.32,,3.36,N,Y,VALSARTAN
13015,Actonel Plus (P.C.O. Mfg.) CA & D Treatment Pack 1 (A),1,,ACTONEL PLUS (P.C.O. MFG.) CA & D TREATMENT,28.99,,0.0,N,N,"RISEDRONIC ACID, CALCIUM AND COLECALCIFEROL, SEQUENTIAL"
13023,Acular (P.C.O. Mfg.) Eye Drops Soln. 0.5% 5 ml. (B),5,0.5%,ACULAR (P.C.O. MFG.),4.76,,0.0,N,N,KETOROLAC
46015,Quetiapine (KRKA Pharma) Film Coated Tabs. 25 mg. 60 (A),60,25MG,QUETIAPINE (KRKA PHARMA),5.4,,5.4,N,Y,QUETIAPINE
25213,Fucibet Lipid (P.C.O. Mfg.) 20 mg./G. + 1 mg./G. Cream 30 G. (B),30,20 + 1MG/G,FUCIBET LIPID (P.C.O. MFG.),9.5,,0.0,N,N,BETAMETHASONE AND ANTIBIOTICS
46016,Quetiapine (KRKA Pharma) Film Coated Tabs. 100 mg. 60 (A),60,100MG,QUETIAPINE (KRKA PHARMA) ,11.4,,11.4,N,Y,QUETIAPINE
46017,Quetiapine (KRKA Pharma) Film Coated Tabs. 200 mg. 60 (A),60,200MG,QUETIAPINE (KRKA PHARMA),17.4,,17.4,N,Y,QUETIAPINE
50034,Ramipril TEVA Pharma Tabs. 1.25 mg. 28 (A),28,1.25MG,RAMIPRIL TEVA PHARMA,2.1,,2.1,N,Y,RAMIPRIL
50035,Ramipril TEVA Pharma Tabs. 2.5 mg. 28 (A),28,2.5MG,RAMIPRIL TEVA PHARMA,1.96,,1.96,N,Y,RAMIPRIL
28801,Implanon NXT (P.C.O. Mfg.) Implant 68 mg. Pack 1 (A),1,68MG,IMPLANON NXT (P.C.O. MFG.),113.45,,0.0,N,N,ETONOGESTREL
50036,Ramipril TEVA Pharma Tabs. 5 mg. 28 (A),28,5MG,RAMIPRIL TEVA PHARMA,2.52,,2.52,N,Y,RAMIPRIL
50037,Ramipril TEVA Pharma Tabs. 10 mg. 28 (A),28,10MG,RAMIPRIL TEVA PHARMA,3.36,,3.36,N,Y,RAMIPRIL
45108,Montelukast (KRKA Pharma) Chewable Tabs. 5 mg. 28 (A),28,5MG,MONTELUKAST (KRKA PHARMA),5.32,,5.32,N,Y,MONTELUKAST
88254,"Colobreathe 1,662,500 IU Inhalation Powder, Hard Caps. 56 (A)",56,"1,662,500IU",COLOBREATHE INHALATION POWDER,0.0,,0.0,N,N,COLISTIN
18510,Cosopt (iMED Healthcare Ltd.) Eye Drops Soln. 20 mg./ml. + 5 mg./ml. 5 ml. (B),5,20 + 5MG/ML,COSOPT (IMED HEALTHCARE LTD.),8.23,,0.0,N,N,"TIMOLOL, COMBINATIONS"
60615,Pradaxa (P.C.O. Mfg.) Hard Caps. 75 mg. 60 (30 Day Dose) (A),60,75MG,PRADAXA (P.C.O. MFG.) 30 DAY DOSE,25.08,,0.0,N,N,DABIGATRAN ETEXILATE
39114,Perindopril Tosilate/Indapamide TEVA Film Coated Tabs. 2.5 mg./0.625 mg. 30 (A),30,2.5/0.625MG/MG,PERINDROPRIL TOSILATE/INDAPAMIDE TEVA,6.39,,6.39,N,Y,PERINDOPRIL AND DIURETICS
51429,Keppra (iMED Healthcare Ltd.) Tabs. 500 mg. 60 (A),60,500MG,KEPPRA (IMED HEALTHCARE LTD.),28.99,,0.0,N,N,LEVETIRACETAM
39230,Lamictal (iMED Healthcare Ltd.) Tabs. Disp/Chewable 100 mg. 56 (A),56,100MG,LAMICTAL (IMED HEALTHCARE LTD.) DISP/CHEWABLE,28.6,,0.0,N,N,LAMOTRIGINE
39231,Lamictal (iMED Healthcare Ltd.) Tabs. Disp/Chewable 200 mg. 56 (A),56,200MG,LAMICTAL (IMED HEALTHCARE LTD.) DISP/CHEWABLE,51.92,,0.0,N,N,LAMOTRIGINE
15437,Atacand Plus (iMED Healthcare Ltd.) Tabs. 16 mg./12.5 mg. 28 (A),28,16/12.5MG,ATACAND PLUS (IMED HEALTHCARE LTD),12.96,,3.9312,N,Y,CANDESARTAN AND DIURETICS
