Nome do Medicamento;Substância Ativa/DCI;Forma Farmacêutica;Dosagem;Apresentação;Titular de AIM;Via;ATC;PVP;Código;CNPEM
Rivaroxabano Alter;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 28 unidade(s)";Alter, S.A.;Via oral;B01AF01 - rivaroxaban;19,60;5839535;50123262
Rivaroxabano Aurovitas;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";Generis Phar, Unipessoal Lda.;Via oral;B01AF01 - rivaroxaban;19,20;5759063;50116622
Rivaroxabano Aurovitas;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";Generis Phar, Unipessoal Lda.;Via oral;B01AF01 - rivaroxaban;9,17;5759055;50116614
Rivaroxabano Aurovitas;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 42 unidade(s)";Generis Phar, Unipessoal Lda.;Via oral;B01AF01 - rivaroxaban;26,50;5759105;50123246
Rivaroxabano Aurovitas;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 14 unidade(s)";Generis Phar, Unipessoal Lda.;Via oral;B01AF01 - rivaroxaban;17,58;5759071;50123220
Rivaroxabano Aurovitas;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 28 unidade(s)";Generis Phar, Unipessoal Lda.;Via oral;B01AF01 - rivaroxaban;18,61;5759113;50123262
Rivaroxabano Farmoz;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;9,97;5843552;50116614
Rivaroxabano Farmoz;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;17,32;5843560;50116622
Rivaroxabano Farmoz;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 42 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;23,34;5843610;50123246
Rivaroxabano Farmoz;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 14 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;17,58;5843602;50123220
Rivaroxabano Farmoz;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 28 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;16,36;5843636;50123262
Rivaroxabano Generis;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B01AF01 - rivaroxaban;9,65;5759139;50116614
Rivaroxabano Generis;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B01AF01 - rivaroxaban;24,86;5759147;50116622
Rivaroxabano Generis;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 42 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B01AF01 - rivaroxaban;33,59;5759162;50123246
Rivaroxabano Generis;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 14 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B01AF01 - rivaroxaban;17,58;5759154;50123220
Rivaroxabano Generis;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B01AF01 - rivaroxaban;24,09;5759170;50123262
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;7,03;5854831;50116614
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;17,32;5854856;50116622
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 100 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;107,18;5854849;50116630
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 14 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;14,67;5854864;50123220
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 42 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;23,44;5854914;50123246
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 28 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;34,02;5854872;50123238
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 30 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;36,41;5854906;50123238
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 100 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;106,61;5854922;50138448
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 28 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;16,79;5854948;50123262
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 14 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;16,64;5854930;50123254
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 30 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;35,10;5854955;50123262
Rivaroxabano Germed;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 100 unidade(s)";Germed Farmacêutica, Lda.;Via oral;B01AF01 - rivaroxaban;111,25;5854963;50138456
Rivaroxabano Krka;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";KRKA d.d., Novo mesto;Via oral;B01AF01 - rivaroxaban;14,10;5807938;50116622
Rivaroxabano Krka;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";KRKA d.d., Novo mesto;Via oral;B01AF01 - rivaroxaban;5,51;5807920;50116614
Rivaroxabano Krka;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 42 unidade(s)";KRKA d.d., Novo mesto;Via oral;B01AF01 - rivaroxaban;19,07;5807979;50123246
Rivaroxabano Krka;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 14 unidade(s)";KRKA d.d., Novo mesto;Via oral;B01AF01 - rivaroxaban;17,58;5807961;50123220
Rivaroxabano Krka;Rivaroxabano;Comprimido revestido por película;2.5 mg;"Blister; 56 unidade(s)";KRKA d.d., Novo mesto;Via oral;B01AF01 - rivaroxaban;25,70;5807953;50136593
Rivaroxabano Krka;Rivaroxabano;Comprimido revestido por película;20 mg;"Blister; 28 unidade(s)";KRKA d.d., Novo mesto;Via oral;B01AF01 - rivaroxaban;14,02;5808001;50123262
Rivaroxabano Mylan;Rivaroxabano;Cápsula;10 mg;"Blister; 10 unidade(s)";Viatris Limited;Via oral;B01AF01 - rivaroxaban;4,64;5914361;50116614
Rivaroxabano Mylan;Rivaroxabano;Cápsula;10 mg;"Blister; 30 unidade(s)";Viatris Limited;Via oral;B01AF01 - rivaroxaban;13,27;5914379;50116622
Rivaroxabano Mylan;Rivaroxabano;Cápsula;15 mg;"Blister; 42 unidade(s)";Viatris Limited;Via oral;B01AF01 - rivaroxaban;17,92;5914403;50123246
Rivaroxabano Mylan;Rivaroxabano;Cápsula;20 mg;"Blister; 28 unidade(s)";Viatris Limited;Via oral;B01AF01 - rivaroxaban;12,79;5914411;50123262
Rivaroxabano Pentafarma;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;9,97;5843453;50116614
Rivaroxabano Pentafarma;Rivaroxabano;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;24,86;5843461;50116622
Rivaroxabano Pentafarma;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 42 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;33,50;5843511;50123246
Rivaroxabano Pentafarma;Rivaroxabano;Comprimido revestido por película;15 mg;"Blister; 14 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;B01AF01 - rivaroxaban;17,58;5843503;50123220
Eliquis;Apixabano;Comprimido revestido por película;2.5 mg;"Blister; 20 unidade(s)";Bristol-Myers Squibb / Pfizer EEIG;Via oral;B01AF02 - apixaban;23,51;5389846;50121626
Eliquis;Apixabano;Comprimido revestido por película;2.5 mg;"Blister; 60 unidade(s)";Bristol-Myers Squibb / Pfizer EEIG;Via oral;B01AF02 - apixaban;69,00;5389853;50121634
Eliquis;Apixabano;Comprimido revestido por película;5 mg;"Blister; 20 unidade(s)";Bristol-Myers Squibb / Pfizer EEIG;Via oral;B01AF02 - apixaban;23,51;5487418;50123904
Eliquis;Apixabano;Comprimido revestido por película;5 mg;"Blister; 60 unidade(s)";Bristol-Myers Squibb / Pfizer EEIG;Via oral;B01AF02 - apixaban;69,00;5487434;50123912
Eliquis;Apixabano;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Bristol-Myers Squibb / Pfizer EEIG;Via oral;B01AF02 - apixaban;68,21;5487426;50123912
Lixiana;Edoxabano;Comprimido revestido por película;15 mg;"Blister; 10 unidade(s)";Daiichi-Sankyo Europe GmbH;Via oral;B01AF03 - edoxaban;26,07;5657903;50154168
Lixiana;Edoxabano;Comprimido revestido por película;30 mg;"Blister; 10 unidade(s)";Daiichi-Sankyo Europe GmbH;Via oral;B01AF03 - edoxaban;26,96;5657945;50154176
Lixiana;Edoxabano;Comprimido revestido por película;30 mg;"Blister; 28 unidade(s)";Daiichi-Sankyo Europe GmbH;Via oral;B01AF03 - edoxaban;64,58;5657929;50154184
Lixiana;Edoxabano;Comprimido revestido por película;30 mg;"Blister; 14 unidade(s)";Daiichi-Sankyo Europe GmbH;Via oral;B01AF03 - edoxaban;38,64;5657911;50154176
Lixiana;Edoxabano;Comprimido revestido por película;60 mg;"Blister; 10 unidade(s)";Daiichi-Sankyo Europe GmbH;Via oral;B01AF03 - edoxaban;26,96;5658026;50154214
Lixiana;Edoxabano;Comprimido revestido por película;60 mg;"Blister; 28 unidade(s)";Daiichi-Sankyo Europe GmbH;Via oral;B01AF03 - edoxaban;64,58;5658000;50154222
Epsicaprom;Ácido aminocapróico;Pó para solução oral;3000 mg;"Saqueta; 20 unidade(s)";Laboratórios Basi - Indústria Farmacêutica, S.A;Via oral;B02AA01 - aminocaproic acid;19,18;5714498;50071734
Epsicaprom 25;Ácido aminocapróico;Solução para perfusão;2500 mg/10 ml;"Ampola; 6 unidade(s) - 10 ml";Laboratórios Basi - Indústria Farmacêutica, S.A;Via intravenosa;B02AA01 - aminocaproic acid;16,23;9108803;50071726
Tafixyl;Ácido tranexâmico;Comprimido revestido por película;500 mg;"Blister; 30 unidade(s)";Pharma Bavaria Internacional (PBI) Portugal, Unipessoal Lda.;Via oral;B02AA02 - tranexamic acid;9,41;5695366;50163396
Tafixyl;Ácido tranexâmico;Comprimido revestido por película;500 mg;"Blister; 20 unidade(s)";Pharma Bavaria Internacional (PBI) Portugal, Unipessoal Lda.;Via oral;B02AA02 - tranexamic acid;4,87;5695358;50163388
Ferro-Gradumet;Sulfato ferroso;Comprimido de libertação prolongada;329.7 mg;"Blister; 20 unidade(s)";Teofarma, S.r.l.;Via oral;B03AA07 - ferrous sulfate;3,12;8162727;50072536
Ferro-Gradumet;Sulfato ferroso;Comprimido de libertação prolongada;329.7 mg;"Blister; 60 unidade(s)";Teofarma, S.r.l.;Via oral;B03AA07 - ferrous sulfate;6,68;8162735;50072528
Ferrum Hausmann;Complexo hidróxido férrico-polimaltose;Comprimido para mastigar;357 mg;"Blister; 20 unidade(s)";Vifor France, S.A.;Via oral;B03AB05 - ferric oxide polymaltose complexes;4,63;9685602;50072595
Ferrum Hausmann;Complexo hidróxido férrico-polimaltose;Comprimido para mastigar;357 mg;"Blister; 60 unidade(s)";Vifor France, S.A.;Via oral;B03AB05 - ferric oxide polymaltose complexes;9,92;9685610;50072587
Maltofer;Complexo hidróxido férrico-polimaltose;Solução oral;357 mg/5 ml;"Ampola; 20 unidade(s) - 5 ml";Vifor France, S.A.;Via oral;B03AB05 - ferric oxide polymaltose complexes;13,14;4746681;50098020
Fervit;Proteínosuccinilato de ferro;Solução oral;800 mg/15 ml;"Frasco; 20 unidade(s) - 15 ml";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03AB09 - ferric proteinsuccinylate;12,37;2136984;50067320
Fetrival;Proteínosuccinilato de ferro;Solução oral;800 mg/15 ml;"Frasco; 20 unidade(s) - 15 ml";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03AB09 - ferric proteinsuccinylate;12,37;2127587;50067320
Legofer;Proteínosuccinilato de ferro;Solução oral;800 mg/15 ml;"Ampola; 20 unidade(s) - 15 ml";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03AB09 - ferric proteinsuccinylate;12,37;8736702;50067320
Folifer;Ácido fólico + Ferro;Comprimido revestido por película;1 mg + 90 mg;"Blister; 60 unidade(s)";Bialport - Produtos Farmacêuticos, S.A.;Via oral;B03AD03 - ferrous sulfate and folic acid;13,47;9689513;50073087
Folifer;Ácido fólico + Ferro;Comprimido revestido por película;1 mg + 90 mg;"Blister; 20 unidade(s)";Bialport - Produtos Farmacêuticos, S.A.;Via oral;B03AD03 - ferrous sulfate and folic acid;5,36;9689505;50073095
Ferro-Tardyferon Fol;Sulfato ferroso + Ácido fólico;Comprimido de libertação prolongada;247.25 mg + 0.35 mg;"Blister; 60 unidade(s)";Pierre Fabre Medicament;Via oral;B03AD03 - ferrous sulfate and folic acid;6,68;4979589;50086677
Ferro-Tardyferon Fol;Sulfato ferroso + Ácido fólico;Comprimido de libertação prolongada;247.25 mg + 0.35 mg;"Blister; 20 unidade(s)";Pierre Fabre Medicament;Via oral;B03AD03 - ferrous sulfate and folic acid;3,35;4979480;50086669
Ferrograd Fólico;Sulfato ferroso + Ácido fólico;Comprimido de libertação prolongada;325 mg + 0.35 mg;"Blister; 20 unidade(s)";Teofarma, S.r.l.;Via oral;B03AD03 - ferrous sulfate and folic acid;3,72;8282020;50072544
Ferrograd Fólico;Sulfato ferroso + Ácido fólico;Comprimido de libertação prolongada;325 mg + 0.35 mg;"Blister; 60 unidade(s)";Teofarma, S.r.l.;Via oral;B03AD03 - ferrous sulfate and folic acid;9,40;8282038;50072552
Ferrum Fol Hausmann;Ácido fólico + Complexo hidróxido férrico-polimaltose;Comprimido para mastigar;0.35 mg + 357 mg;"Blister; 20 unidade(s)";Vifor France, S.A.;Via oral;B03AD04 - ferric oxide polymaltose complexes and folic acid;4,53;9685800;50072579
Ferrum Fol Hausmann;Ácido fólico + Complexo hidróxido férrico-polimaltose;Comprimido para mastigar;0.35 mg + 357 mg;"Blister; 60 unidade(s)";Vifor France, S.A.;Via oral;B03AD04 - ferric oxide polymaltose complexes and folic acid;9,87;9685818;50072560
Permadoze Oral;Cianocobalamina;Comprimido revestido por película;1 mg;"Frasco; 60 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B03BA01 - cyanocobalamin;9,97;5912589;50082221
Permadoze Oral;Cianocobalamina;Comprimido revestido por película;1 mg;"Frasco; 10 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B03BA01 - cyanocobalamin;2,83;5912688;50082230
Hidroxocobalamina Basi;Hidroxocobalamina;Solução injetável;1 mg/ml;"Ampola; 10 unidade(s) - 1 ml";Laboratórios Basi - Indústria Farmacêutica, S.A;Via intramuscular;B03BA03 - hydroxocobalamin;15,38;5851514;50197541
Jaba B12;Cobamamida;Pó e solvente para solução injetável;20 mg/2 ml;"Ampola; 6 unidade(s) - 2 ml";Jaba Recordati, S.A.;Via intramuscular;B03BA04 - cobamamide;19,28;9262592;50077155
Acfol;Ácido fólico;Comprimido;5 mg;"Blister; 50 unidade(s)";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03BB01 - folic acid;4,99;3072089;50064258
Acfol;Ácido fólico;Comprimido;5 mg;"Blister; 20 unidade(s)";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03BB01 - folic acid;2,90;3071982;50064240
Acfol;Ácido fólico;Comprimido;5 mg;"Blister; 28 unidade(s)";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03BB01 - folic acid;3,71;3233483;50064266
Acfol;Ácido fólico;Comprimido;5 mg;"Blister; 84 unidade(s)";Italfarmaco - Produtos Farmacêuticos, Lda.;Via oral;B03BB01 - folic acid;6,60;3233582;50064274
Ácido Fólico Farmoz;Ácido fólico;Comprimido;5 mg;"Blister; 60 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B03BB01 - folic acid;4,50;5727805;50064258
Ácido Fólico Farmoz;Ácido fólico;Comprimido;5 mg;"Blister; 20 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;B03BB01 - folic acid;2,23;5727771;50064240
Ácido Fólico Generis;Ácido fólico;Comprimido;5 mg;"Blister; 60 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B03BB01 - folic acid;5,27;5337951;50064258
Ácido Fólico Generis;Ácido fólico;Comprimido;5 mg;"Blister; 20 unidade(s)";Generis Farmacêutica, S.A.;Via oral;B03BB01 - folic acid;2,49;5337928;50064240
Ellyfol;Ácido fólico;Comprimido;1 mg;"Blister; 30 unidade(s)";Pharma Bavaria Internacional (PBI) Portugal, Unipessoal Lda.;Via oral;B03BB01 - folic acid;9,62;5736152;50169548
Enser;Ácido fólico;Comprimido;5 mg;"Blister; 60 unidade(s)";Laboratórios Basi - Indústria Farmacêutica, S.A;Via oral;B03BB01 - folic acid;5,00;5464326;50064258
Enser;Ácido fólico;Comprimido;5 mg;"Blister; 20 unidade(s)";Laboratórios Basi - Indústria Farmacêutica, S.A;Via oral;B03BB01 - folic acid;2,34;5464102;50064240
Folicil;Ácido fólico;Comprimido;5 mg;"Blister; 60 unidade(s)";Interbial - Produtos Farmacêuticos, S.A.;Via oral;B03BB01 - folic acid;5,79;5790597;50064258
Folicil;Ácido fólico;Comprimido;5 mg;"Blister; 20 unidade(s)";Interbial - Produtos Farmacêuticos, S.A.;Via oral;B03BB01 - folic acid;2,97;4257895;50064240
Evrenzo;Roxadustate;Comprimido revestido por película;100 mg;"Blister em dose unitária; 12 unidade(s)";Astellas Pharma Europe B.V.;Via oral;B03XA05 - roxadustat;334,30;5820758;50190474
Evrenzo;Roxadustate;Comprimido revestido por película;150 mg;"Blister em dose unitária; 12 unidade(s)";Astellas Pharma Europe B.V.;Via oral;B03XA05 - roxadustat;497,65;5820766;50190482
Evrenzo;Roxadustate;Comprimido revestido por película;20 mg;"Blister em dose unitária; 12 unidade(s)";Astellas Pharma Europe B.V.;Via oral;B03XA05 - roxadustat;73,14;5820725;50190202
Evrenzo;Roxadustate;Comprimido revestido por película;50 mg;"Blister em dose unitária; 12 unidade(s)";Astellas Pharma Europe B.V.;Via oral;B03XA05 - roxadustat;171,10;5820733;50190458
Evrenzo;Roxadustate;Comprimido revestido por película;70 mg;"Blister em dose unitária; 12 unidade(s)";Astellas Pharma Europe B.V.;Via oral;B03XA05 - roxadustat;236,41;5820741;50190466
Solução Polielectrolítica S sem Glucose;Electrólitos;Solução para perfusão;Associação;"Frasco para injetáveis; 1 unidade(s) - 1000 ml";Labesfal - Laboratórios Almiro, S.A.;Via intravenosa;B05BB01 - electrolytes;4,36;9752089;50132555
Solução Polielectrolítica S com Glucose;Electrólitos + Glucose;Solução para perfusão;Associação;"Frasco para injetáveis; 1 unidade(s) - 1000 ml";Labesfal - Laboratórios Almiro, S.A.;Via intravenosa;B05BB02 - electrolytes with carbohydrates;4,48;9752121;50132539
Glucose 5% com Cloreto de Sódio 0,3% Labesfal;Glucose + Cloreto de sódio;Solução para perfusão;50 mg/ml + 3 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 500 ml";Labesfal - Laboratórios Almiro, S.A.;Via intravenosa;B05BB02 - electrolytes with carbohydrates;3,57;9762575;50074628
Glucose 5% com Cloreto de Sódio 0,9% Basi;Glucose + Cloreto de sódio;Solução para perfusão;50 mg/ml + 9 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 500 ml";Laboratórios Basi - Indústria Farmacêutica, S.A;Via intravenosa;B05BB02 - electrolytes with carbohydrates;2,26;5776430;50075055
Glucose 5% com Cloreto de Sódio 0,9% Basi;Glucose + Cloreto de sódio;Solução para perfusão;50 mg/ml + 9 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 500 ml";Laboratórios Basi - Indústria Farmacêutica, S.A;Via intravenosa;B05BB02 - electrolytes with carbohydrates;2,26;5211750;50075055
Glucose 5% com Cloreto de Sódio 0,9% Basi;Glucose + Cloreto de sódio;Solução para perfusão;50 mg/ml + 9 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 1000 ml";Laboratórios Basi - Indústria Farmacêutica, S.A;Via intravenosa;B05BB02 - electrolytes with carbohydrates;3,43;5776414;50075071
Glucose 5% com Cloreto de Sódio 0,9% Basi;Glucose + Cloreto de sódio;Solução para perfusão;50 mg/ml + 9 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 1000 ml";Laboratórios Basi - Indústria Farmacêutica, S.A;Via intravenosa;B05BB02 - electrolytes with carbohydrates;3,43;5211768;50075071
Glucose 5% com Cloreto de Sódio 0,9% Labesfal;Glucose + Cloreto de sódio;Solução para perfusão;50 mg/ml + 9 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 1000 ml";Labesfal - Laboratórios Almiro, S.A.;Via intravenosa;B05BB02 - electrolytes with carbohydrates;4,74;9762609;50075071
Manitol 20% Labesfal;Manitol;Solução para perfusão;200 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 250 ml";Labesfal - Laboratórios Almiro, S.A.;Via intravenosa;B05BC01 - mannitol;5,57;9730663;50078887
Manitol 20% Labesfal;Manitol;Solução para perfusão;200 mg/ml;"Frasco para injetáveis; 1 unidade(s) - 500 ml";Labesfal - Laboratórios Almiro, S.A.;Via intravenosa;B05BC01 - mannitol;5,57;9730671;50078895
